FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount
17947,20181101,6,4,1,78,69
17948,20181101,6,4,1,80,259
17949,20181101,6,4,1,81,160
17950,20181101,6,4,1,82,16
17951,20181101,6,4,1,83,56
17952,20181101,6,4,1,84,48
17953,20181101,6,4,1,85,45
17954,20181101,6,4,1,87,227
17955,20181101,6,4,1,89,112
17956,20181101,6,4,1,90,172
17957,20181101,6,4,1,91,-138
17958,20181101,6,4,1,92,230
17959,20181101,6,4,1,96,6
17960,20181101,6,5,1,60,9042
17961,20181101,6,5,1,61,835
17962,20181101,6,5,1,62,835
17963,20181101,6,5,1,65,127
17964,20181101,6,5,1,66,116
17965,20181101,6,5,1,67,59
17966,20181101,6,5,1,68,43
17967,20181101,6,5,1,69,13
17968,20181101,6,5,1,71,20
17969,20181101,6,5,1,73,78
17970,20181101,6,5,1,74,165
17971,20181101,6,5,1,76,88
17972,20181101,6,5,1,77,159
17973,20181101,6,5,1,78,46
17974,20181101,6,5,1,80,169
17975,20181101,6,5,1,81,104
17976,20181101,6,5,1,82,10
17977,20181101,6,5,1,83,36
17978,20181101,6,5,1,84,31
17979,20181101,6,5,1,85,29
17980,20181101,6,5,1,87,151
17981,20181101,6,5,1,89,72
17982,20181101,6,5,1,90,111
17983,20181101,6,5,1,91,-89
17984,20181101,6,5,1,92,148
17985,20181101,6,5,1,96,4
17986,20181101,6,6,1,52,20967
17987,20181101,6,6,1,53,22465
17988,20181101,6,6,1,56,92985
17989,20181101,6,6,1,57,29953
17990,20181101,6,6,1,60,24613
17991,20181101,6,6,1,61,3030
17992,20181101,6,6,1,62,1515
17993,20181101,6,6,1,63,6290
17994,20181101,6,6,1,65,231
17995,20181101,6,6,1,66,210
17996,20181101,6,6,1,67,109
17997,20181101,6,6,1,68,80
17998,20181101,6,6,1,69,23
17999,20181101,6,6,1,71,33
18000,20181101,6,6,1,72,377
18001,20181101,6,6,1,73,158
18002,20181101,6,6,1,74,141
18003,20181101,6,6,1,76,1168
18004,20181101,6,6,1,77,363
18005,20181101,6,6,1,78,106
18006,20181101,6,6,1,80,401
18007,20181101,6,6,1,81,249
18008,20181101,6,6,1,82,24
18009,20181101,6,6,1,83,83
18010,20181101,6,6,1,84,69
18011,20181101,6,6,1,85,67
18012,20181101,6,6,1,87,378
18013,20181101,6,6,1,89,160
18014,20181101,6,6,1,90,246
18015,20181101,6,6,1,91,-197
18016,20181101,6,6,1,92,328
18017,20181101,6,6,1,96,10
18018,20181101,6,6,1,97,642
18019,20181101,6,6,1,99,47500
18020,20181101,6,6,1,101,299537
18021,20181101,6,7,1,4,379360
18022,20181101,6,7,1,6,355787
18023,20181101,6,7,1,7,11033
18024,20181101,6,7,1,8,7115
18025,20181101,6,7,1,13,48565
18026,20181101,6,7,1,14,34511
18027,20181101,6,7,1,15,69022
18028,20181101,6,7,1,18,12485
18029,20181101,6,7,1,19,39785
18030,20181101,6,7,1,20,13483
18031,20181101,6,7,1,21,131958
18032,20181101,6,7,1,22,10603
18033,20181101,6,7,1,23,4378
18034,20181101,6,7,1,24,23102
18035,20181101,6,7,1,28,19018
18036,20181101,6,7,1,29,157848
18037,20181101,6,7,1,31,107970
18038,20181101,6,7,1,32,28621
18039,20181101,6,7,1,33,22060
18040,20181101,6,7,1,34,22912
18041,20181101,6,7,1,35,176708
18042,20181101,6,7,1,37,143596
18043,20181101,6,7,1,38,31298
18044,20181101,6,7,1,39,103375
18045,20181101,6,7,1,40,27754
18046,20181101,6,7,1,43,3469146
18047,20181101,6,7,1,46,32644
18048,20181101,6,7,1,100,19810
18049,20181101,7,1,1,60,65780
18050,20181101,7,1,1,61,8099
18051,20181101,7,1,1,62,4049
18052,20181101,7,1,1,65,594
18053,20181101,7,1,1,66,540
18054,20181101,7,1,1,67,275
18055,20181101,7,1,1,68,209
18056,20181101,7,1,1,69,59
18057,20181101,7,1,1,71,85
18058,20181101,7,1,1,73,414
18059,20181101,7,1,1,74,342
18060,20181101,7,1,1,76,522
18061,20181101,7,1,1,77,940
18062,20181101,7,1,1,78,296
18063,20181101,7,1,1,80,1201
18064,20181101,7,1,1,81,743
18065,20181101,7,1,1,82,76
18066,20181101,7,1,1,83,268
18067,20181101,7,1,1,84,237
18068,20181101,7,1,1,85,214
18069,20181101,7,1,1,87,990
18070,20181101,7,1,1,89,231
18071,20181101,7,1,1,90,356
18072,20181101,7,1,1,91,-285
18073,20181101,7,1,1,92,475
18074,20181101,7,1,1,94,382
18075,20181101,7,1,1,96,11
18076,20181101,7,2,1,12,311821
18077,20181101,7,6,1,52,76364
18078,20181101,7,6,1,53,42955
18079,20181101,7,6,1,54,722
18080,20181101,7,6,1,56,233110
18081,20181101,7,6,1,57,23863
18082,20181101,7,6,1,60,52145
18083,20181101,7,6,1,61,4815
18084,20181101,7,6,1,62,3210
18085,20181101,7,6,1,63,47727
18086,20181101,7,6,1,65,440
18087,20181101,7,6,1,66,400
18088,20181101,7,6,1,67,208
18089,20181101,7,6,1,68,152
18090,20181101,7,6,1,69,44
18091,20181101,7,6,1,71,62
18092,20181101,7,6,1,72,1909
18093,20181101,7,6,1,73,301
18094,20181101,7,6,1,74,329
18095,20181101,7,6,1,76,7714
18096,20181101,7,6,1,77,691
18097,20181101,7,6,1,78,202
18098,20181101,7,6,1,80,756
18099,20181101,7,6,1,81,468
18100,20181101,7,6,1,82,45
18101,20181101,7,6,1,83,158
18102,20181101,7,6,1,84,129
18103,20181101,7,6,1,85,126
18104,20181101,7,6,1,87,720
18105,20181101,7,6,1,89,126
18106,20181101,7,6,1,90,194
18107,20181101,7,6,1,91,-155
18108,20181101,7,6,1,92,259
18109,20181101,7,6,1,94,98791
18110,20181101,7,6,1,96,8
18111,20181101,7,6,1,97,1908
18112,20181101,7,6,1,99,64000
18113,20181101,7,6,1,101,954555
18114,20181101,7,7,1,4,1406941
18115,20181101,7,7,1,6,1135823
18116,20181101,7,7,1,7,35199
18117,20181101,7,7,1,8,22716
18118,20181101,7,7,1,13,175484
18119,20181101,7,7,1,14,106767
18120,20181101,7,7,1,15,215806
18121,20181101,7,7,1,18,12485
18122,20181101,7,7,1,19,39785
18123,20181101,7,7,1,20,11735
18124,20181101,7,7,1,21,48334
18125,20181101,7,7,1,22,10817
18126,20181101,7,7,1,23,4466
18127,20181101,7,7,1,24,23102
18128,20181101,7,7,1,28,21593
18129,20181101,7,7,1,29,175194
18130,20181101,7,7,1,31,46494
18131,20181101,7,7,1,32,31223
18132,20181101,7,7,1,33,25696
18133,20181101,7,7,1,34,75532
18134,20181101,7,7,1,35,176708
18135,20181101,7,7,1,37,159037
18136,20181101,7,7,1,38,31605
18137,20181101,7,7,1,39,46019
18138,20181101,7,7,1,40,31512
18139,20181101,7,7,1,43,1617681
18140,20181101,7,7,1,46,1104167
18141,20181101,7,7,1,100,18820
18142,20181101,8,1,1,60,86439,06
18143,20181101,8,1,1,61,10643,7
18144,20181101,8,1,1,62,4434,5
18145,20181101,8,1,1,65,546,55
18146,20181101,8,1,1,66,496,54
18147,20181101,8,1,1,67,273,81
18148,20181101,8,1,1,68,205,63
18149,20181101,8,1,1,69,55,63
18150,20181101,8,1,1,71,88,96
18151,20181101,8,1,1,73,443,51
18152,20181101,8,1,1,74,413,21
18153,20181101,8,1,1,76,614,73
18154,20181101,8,1,1,77,1105,65
18155,20181101,8,1,1,78,354,12
18156,20181101,8,1,1,80,1360,2
18157,20181101,8,1,1,81,842,01
18158,20181101,8,1,1,82,82,9
18159,20181101,8,1,1,83,288,97
18160,20181101,8,1,1,84,246,54
18161,20181101,8,1,1,85,231,39
18162,20181101,8,1,1,87,1228,38
18163,20181101,8,1,1,89,240,48
18164,20181101,8,1,1,90,369,27
18165,20181101,8,1,1,91,-292,85
18166,20181101,8,1,1,92,492
18167,20181101,8,1,1,94,435,94
18168,20181101,8,1,1,96,9
18169,20181101,8,2,1,12,328376,9
18170,20181101,8,2,1,60,38054,82
18171,20181101,8,2,1,61,3905,7
18172,20181101,8,2,1,62,3514,78
18173,20181101,8,2,1,65,473,82
18174,20181101,8,2,1,66,429,88
18175,20181101,8,2,1,67,213,21
18176,20181101,8,2,1,68,158,66
18177,20181101,8,2,1,69,48,05
18178,20181101,8,2,1,71,70,78
18179,20181101,8,2,1,73,284,42
18180,20181101,8,2,1,74,602,61
18181,20181101,8,2,1,76,319,27
18182,20181101,8,2,1,77,573,82
18183,20181101,8,2,1,78,172,3
18184,20181101,8,2,1,80,623,82
18185,20181101,8,2,1,81,385,94
18186,20181101,8,2,1,82,38,96
18187,20181101,8,2,1,83,135,93
18188,20181101,8,2,1,84,117,75
18189,20181101,8,2,1,85,108,66
18190,20181101,8,2,1,87,546,55
18191,20181101,8,2,1,89,114,72
18192,20181101,8,2,1,90,176,84
18193,20181101,8,2,1,91,-139,83
18194,20181101,8,2,1,92,235,93
18195,20181101,8,2,1,94,198,05
18196,20181101,8,2,1,96,4
18197,20181101,8,6,1,52,55762,73
18198,20181101,8,6,1,54,5964,83
18199,20181101,8,6,1,56,255746,76
18200,20181101,8,6,1,57,92937,66
18201,20181101,8,6,1,60,54364,22
18202,20181101,8,6,1,61,6136,04
18203,20181101,8,6,1,62,3905,7
18204,20181101,8,6,1,63,18587,79
18205,20181101,8,6,1,65,546,55
18206,20181101,8,6,1,66,496,54
18207,20181101,8,6,1,67,255,63
18208,20181101,8,6,1,68,191,99
18209,20181101,8,6,1,69,55,63
18210,20181101,8,6,1,71,82,9
18211,20181101,8,6,1,72,2789,01
18212,20181101,8,6,1,73,366,24
18213,20181101,8,6,1,74,508,67
18214,20181101,8,6,1,76,7731,53
18215,20181101,8,6,1,77,802,61
18216,20181101,8,6,1,78,252,6
18217,20181101,8,6,1,80,955,64
18218,20181101,8,6,1,81,592
18219,20181101,8,6,1,82,60,17
18220,20181101,8,6,1,83,210,18
18221,20181101,8,6,1,84,182,9
18222,20181101,8,6,1,85,167,75
18223,20181101,8,6,1,87,819,28
18224,20181101,8,6,1,89,178,36
18225,20181101,8,6,1,90,273,81
18226,20181101,8,6,1,91,-217,1
18227,20181101,8,6,1,92,364,72
18228,20181101,8,6,1,94,110653,14
18229,20181101,8,6,1,96,6
18230,20181101,8,6,1,97,1570
18231,20181101,8,6,1,99,34500
18232,20181101,8,6,1,101,929368,4
18233,20181101,8,7,1,4,1611862,93
18234,20181101,8,7,1,6,1412574,37
18235,20181101,8,7,1,7,48288,34
18236,20181101,8,7,1,8,28251,61
18237,20181101,8,7,1,13,201291,2
18238,20181101,8,7,1,14,138432,45
18239,20181101,8,7,1,15,305115,86
18240,20181101,8,7,1,18,13513,45
18241,20181101,8,7,1,19,43057,94
18242,20181101,8,7,1,20,13513,45
18243,20181101,8,7,1,21,81025,32
18244,20181101,8,7,1,22,11592,21
18245,20181101,8,7,1,23,4787,53
18246,20181101,8,7,1,24,26472,79
18247,20181101,8,7,1,28,21012,08
18248,20181101,8,7,1,29,180219,59
18249,20181101,8,7,1,31,78352,54
18250,20181101,8,7,1,32,28784,95
18251,20181101,8,7,1,33,27809,18
18252,20181101,8,7,1,34,88992,13
18253,20181101,8,7,1,35,196812,32
18254,20181101,8,7,1,37,155408,52
18255,20181101,8,7,1,38,33209,28
18256,20181101,8,7,1,39,73320,63
18257,20181101,8,7,1,40,30662,26
18258,20181101,8,7,1,43,1839123,25
18259,20181101,8,7,1,46,1492579,95
18260,20181101,8,7,1,100,21869,67
18261,20181101,11,1,1,60,17494,7
18262,20181101,11,1,1,61,2155,05
18263,20181101,11,1,1,62,1795,47
18264,20181101,11,1,1,65,240,13
18265,20181101,11,1,1,66,218,85
18266,20181101,11,1,1,67,107,14
18267,20181101,11,1,1,68,80,55
18268,20181101,11,1,1,69,25,23
18269,20181101,11,1,1,71,35,87
18270,20181101,11,1,1,73,139,06
18271,20181101,11,1,1,74,242,25
18272,20181101,11,1,1,76,147,57
18273,20181101,11,1,1,77,264,59
18274,20181101,11,1,1,78,80,55
18275,20181101,11,1,1,80,299,7
18276,20181101,11,1,1,81,185,87
18277,20181101,11,1,1,82,19,91
18278,20181101,11,1,1,83,67,78
18279,20181101,11,1,1,84,61,4
18280,20181101,11,1,1,85,55,02
18281,20181101,11,1,1,87,240,13
18282,20181101,11,1,1,89,118,85
18283,20181101,11,1,1,90,180,55
18284,20181101,11,1,1,91,-142,86
18285,20181101,11,1,1,92,241,19
18286,20181101,11,1,1,94,55,02
18287,20181101,11,1,1,96,5
18288,20181101,11,2,1,12,86361,94
18289,20181101,11,2,1,60,3054,01
18290,20181101,11,2,1,61,282,68
18291,20181101,11,2,1,62,219,91
18292,20181101,11,2,1,65,34,8
18293,20181101,11,2,1,66,31,61
18294,20181101,11,2,1,67,16,72
18295,20181101,11,2,1,68,12,46
18296,20181101,11,2,1,69,3,95
18297,20181101,11,2,1,71,6,08
18298,20181101,11,2,1,73,23,1
18299,20181101,11,2,1,74,168,85
18300,20181101,11,2,1,76,27,36
18301,20181101,11,2,1,77,48,63
18302,20181101,11,2,1,78,27,36
18303,20181101,11,2,1,80,60,33
18304,20181101,11,2,1,81,36,93
18305,20181101,11,2,1,82,5,01
18306,20181101,11,2,1,83,14,59
18307,20181101,11,2,1,84,12,46
18308,20181101,11,2,1,85,11,4
18309,20181101,11,2,1,87,48,63
18310,20181101,11,2,1,89,23,1
18311,20181101,11,2,1,90,35,87
18312,20181101,11,2,1,91,-26,9
18313,20181101,11,2,1,92,47,57
18314,20181101,11,2,1,94,11,4
18315,20181101,11,2,1,96,1
18316,20181101,11,3,1,60,8875,39
18317,20181101,11,3,1,61,1002,91
18318,20181101,11,3,1,62,729,5
18319,20181101,11,3,1,65,106,08
18320,20181101,11,3,1,66,96,51
18321,20181101,11,3,1,67,48,63
18322,20181101,11,3,1,68,37,99
18323,20181101,11,3,1,69,11,4
18324,20181101,11,3,1,71,17,78
18325,20181101,11,3,1,73,68,85
18326,20181101,11,3,1,74,182,68
18327,20181101,11,3,1,76,80,55
18328,20181101,11,3,1,77,144,38
18329,20181101,11,3,1,78,50,76
18330,20181101,11,3,1,80,172,04
18331,20181101,11,3,1,81,106,08
18332,20181101,11,3,1,82,11,4
18333,20181101,11,3,1,83,37,99
18334,20181101,11,3,1,84,33,74
18335,20181101,11,3,1,85,30,55
18336,20181101,11,3,1,87,144,38
18337,20181101,11,3,1,89,64,59
18338,20181101,11,3,1,90,98,63
18339,20181101,11,3,1,91,-77,96
18340,20181101,11,3,1,92,131,61
18341,20181101,11,3,1,94,31,61
18342,20181101,11,3,1,96,3
18343,20181101,11,4,1,60,9733,92
18344,20181101,11,4,1,61,899,71
18345,20181101,11,4,1,62,999,71
18346,20181101,11,4,1,65,141,19
18347,20181101,11,4,1,66,128,42
18348,20181101,11,4,1,67,63,53
18349,20181101,11,4,1,68,48,63
18350,20181101,11,4,1,69,14,59
18351,20181101,11,4,1,71,22,04
18352,20181101,11,4,1,73,83,74
18353,20181101,11,4,1,74,231,61
18354,20181101,11,4,1,76,87,99
18355,20181101,11,4,1,77,157,15
18356,20181101,11,4,1,78,50,76
18357,20181101,11,4,1,80,172,04
18358,20181101,11,4,1,81,106,08
18359,20181101,11,4,1,82,11,4
18360,20181101,11,4,1,83,37,99
18361,20181101,11,4,1,84,33,74
18362,20181101,11,4,1,85,30,55
18363,20181101,11,4,1,87,144,38
18364,20181101,11,4,1,89,64,59
18365,20181101,11,4,1,90,98,63
18366,20181101,11,4,1,91,-77,96
18367,20181101,11,4,1,92,131,61
18368,20181101,11,4,1,94,31,61
18369,20181101,11,4,1,96,3
18370,20181101,11,5,1,60,3341,25
18371,20181101,11,5,1,61,377,36
18372,20181101,11,5,1,62,275,23
18373,20181101,11,5,1,65,40,12
18374,20181101,11,5,1,66,35,87
18375,20181101,11,5,1,67,18,84
18376,20181101,11,5,1,68,14,59
18377,20181101,11,5,1,69,5,01
18378,20181101,11,5,1,71,6,08
18379,20181101,11,5,1,73,25,23
18380,20181101,11,5,1,74,192,25
18381,20181101,11,5,1,76,28,42
18382,20181101,11,5,1,77,49,7
18383,20181101,11,5,1,78,15,65
18384,20181101,11,5,1,80,51,82
18385,20181101,11,5,1,81,32,67
18386,20181101,11,5,1,82,3,95
18387,20181101,11,5,1,83,11,4
18388,20181101,11,5,1,84,9,27
18389,20181101,11,5,1,85,9,27
18390,20181101,11,5,1,87,48,63
18391,20181101,11,5,1,89,17,78
18392,20181101,11,5,1,90,26,29
18393,20181101,11,5,1,91,-19,45
18394,20181101,11,5,1,92,35,87
18395,20181101,11,5,1,94,9,27
18396,20181101,11,5,1,96,1
18397,20181101,11,6,1,52,19370,27
18398,20181101,11,6,1,53,10896,71
18399,20181101,11,6,1,54,53,95
18400,20181101,11,6,1,56,46920,78
18401,20181101,11,6,1,57,18159,61
18402,20181101,11,6,1,60,13869,1
18403,20181101,11,6,1,61,1139,08
18404,20181101,11,6,1,62,996,52
18405,20181101,11,6,1,63,2422,08
18406,20181101,11,6,1,65,128,42
18407,20181101,11,6,1,66,116,72
18408,20181101,11,6,1,67,60,33
18409,20181101,11,6,1,68,45,44
18410,20181101,11,6,1,69,13,53
18411,20181101,11,6,1,71,19,91
18412,20181101,11,6,1,72,243,32
18413,20181101,11,6,1,73,86,93
18414,20181101,11,6,1,74,174,17
18415,20181101,11,6,1,76,1053,97
18416,20181101,11,6,1,77,188
18417,20181101,11,6,1,78,61,4
18418,20181101,11,6,1,80,222,04
18419,20181101,11,6,1,81,138
18420,20181101,11,6,1,82,14,59
18421,20181101,11,6,1,83,48,63
18422,20181101,11,6,1,84,42,25
18423,20181101,11,6,1,85,39,06
18424,20181101,11,6,1,87,192,25
18425,20181101,11,6,1,89,81,61
18426,20181101,11,6,1,90,125,23
18427,20181101,11,6,1,91,-99,24
18428,20181101,11,6,1,92,166,72
18429,20181101,11,6,1,94,8791,35
18430,20181101,11,6,1,96,4
18431,20181101,11,6,1,97,565
18432,20181101,11,6,1,99,27000
18433,20181101,11,6,1,101,242139,31
18434,20181101,11,7,1,4,439350,43
18435,20181101,11,7,1,6,259384,32
18436,20181101,11,7,1,7,9165,82
18437,20181101,11,7,1,8,5188,09
18438,20181101,11,7,1,13,37351,46
18439,20181101,11,7,1,14,23603,33
18440,20181101,11,7,1,15,54470,92
18441,20181101,11,7,1,18,3795,51
18442,20181101,11,7,1,19,12093,54
18443,20181101,11,7,1,20,3415,72
18444,20181101,11,7,1,21,44538,82
18445,20181101,11,7,1,22,3288,05
18446,20181101,11,7,1,23,1358,23
18447,20181101,11,7,1,24,6954,08
18448,20181101,11,7,1,28,5540,22
18449,20181101,11,7,1,29,57466,72
18450,20181101,11,7,1,31,41094,08
18451,20181101,11,7,1,32,8699,86
18452,20181101,11,7,1,33,6853,01
18453,20181101,11,7,1,34,17067,03
18454,20181101,11,7,1,35,48496,34
18455,20181101,11,7,1,37,42238,78
18456,20181101,11,7,1,38,9047,74
18457,20181101,11,7,1,39,42900,49
18458,20181101,11,7,1,40,8084,95
18459,20181101,11,7,1,43,438943,52
18460,20181101,11,7,1,46,257745,16
18461,20181101,11,7,1,100,6142,36
18462,20181101,12,1,1,60,2291,23
18463,20181101,12,1,1,61,189,06
18464,20181101,12,1,1,62,142,25
18465,20181101,12,1,1,65,24,16
18466,20181101,12,1,1,66,22,04
18467,20181101,12,1,1,67,11,4
18468,20181101,12,1,1,68,9,27
18469,20181101,12,1,1,69,2,89
18470,20181101,12,1,1,71,3,95
18471,20181101,12,1,1,73,16,72
18472,20181101,12,1,1,74,32,67
18473,20181101,12,1,1,76,20,97
18474,20181101,12,1,1,77,37,99
18475,20181101,12,1,1,78,14,59
18476,20181101,12,1,1,80,49,7
18477,20181101,12,1,1,81,30,55
18478,20181101,12,1,1,82,3,95
18479,20181101,12,1,1,83,11,4
18480,20181101,12,1,1,84,10,33
18481,20181101,12,1,1,85,9,27
18482,20181101,12,1,1,87,39,06
18483,20181101,12,1,1,89,98,63
18484,20181101,12,1,1,90,150,76
18485,20181101,12,1,1,91,-119,45
18486,20181101,12,1,1,92,200,76
18487,20181101,12,1,1,96,4
18488,20181101,12,2,1,12,1526,32
18489,20181101,12,6,1,52,144,38
18490,20181101,12,6,1,53,216,72
18491,20181101,12,6,1,56,2364,63
18492,20181101,12,6,1,57,361,4
18493,20181101,12,6,1,60,3741,25
18494,20181101,12,6,1,61,308,21
18495,20181101,12,6,1,62,384,81
18496,20181101,12,6,1,63,10,33
18497,20181101,12,6,1,65,52,89
18498,20181101,12,6,1,66,48,63
18499,20181101,12,6,1,67,24,16
18500,20181101,12,6,1,68,18,84
18501,20181101,12,6,1,69,6,08
18502,20181101,12,6,1,71,9,27
18503,20181101,12,6,1,72,2,89
18504,20181101,12,6,1,73,32,67
18505,20181101,12,6,1,74,46,5
18506,20181101,12,6,1,76,39,06
18507,20181101,12,6,1,77,62,46
18508,20181101,12,6,1,78,18,84
18509,20181101,12,6,1,80,70,97
18510,20181101,12,6,1,81,44,38
18511,20181101,12,6,1,82,5,01
18512,20181101,12,6,1,83,16,72
18513,20181101,12,6,1,84,14,59
18514,20181101,12,6,1,85,13,53
18515,20181101,12,6,1,87,58,21
18516,20181101,12,6,1,89,138
18517,20181101,12,6,1,90,211,4
18518,20181101,12,6,1,91,-167,32
18519,20181101,12,6,1,92,281,62
18520,20181101,12,6,1,96,6
18521,20181101,12,6,1,97,20
18522,20181101,12,6,1,99,35000
18523,20181101,12,6,1,101,4818,93
18524,20181101,12,7,1,4,5745,55
18525,20181101,12,7,1,6,8234,96
18526,20181101,12,7,1,7,258,21
18527,20181101,12,7,1,8,164,59
18528,20181101,12,7,1,13,1359,3
18529,20181101,12,7,1,14,840,14
18530,20181101,12,7,1,15,1680,58
18531,20181101,12,7,1,18,3795,51
18532,20181101,12,7,1,19,12093,54
18533,20181101,12,7,1,20,3680,61
18534,20181101,12,7,1,21,27350,2
18535,20181101,12,7,1,22,3256,14
18536,20181101,12,7,1,23,1358,23
18537,20181101,12,7,1,24,6264,71
18538,20181101,12,7,1,28,6624,29
18539,20181101,12,7,1,29,55360,3
18540,20181101,12,7,1,31,26032,1
18541,20181101,12,7,1,32,8524,32
18542,20181101,12,7,1,33,7590,26
18543,20181101,12,7,1,34,535,88
18544,20181101,12,7,1,35,56840,12
18545,20181101,12,7,1,37,46931,42
18546,20181101,12,7,1,38,8488,15
18547,20181101,12,7,1,39,27094,88
18548,20181101,12,7,1,40,9666,9
18549,20181101,12,7,1,43,-155694,46
18550,20181101,12,7,1,46,-26708,79
18551,20181101,12,7,1,100,6323,22
18552,20181201,3,1,1,60,95680
18553,20181201,3,1,1,61,7854
18554,20181201,3,1,1,62,6872
18555,20181201,3,1,1,65,976
18556,20181201,3,1,1,66,888
18557,20181201,3,1,1,67,448
18558,20181201,3,1,1,68,336
18559,20181201,3,1,1,69,98
18560,20181201,3,1,1,71,145
18561,20181201,3,1,1,73,644
18562,20181201,3,1,1,74,403
18563,20181201,3,1,1,76,784
18564,20181201,3,1,1,77,1411
18565,20181201,3,1,1,78,429
18566,20181201,3,1,1,80,1848
18567,20181201,3,1,1,81,1144
18568,20181201,3,1,1,82,120
18569,20181201,3,1,1,83,419
18570,20181201,3,1,1,84,380
18571,20181201,3,1,1,85,335
18572,20181201,3,1,1,87,1440
18573,20181201,3,1,1,89,371
18574,20181201,3,1,1,90,571
18575,20181201,3,1,1,91,-457
18576,20181201,3,1,1,92,761
18577,20181201,3,1,1,94,169
18578,20181201,3,1,1,96,16
18579,20181201,3,2,1,12,132679
18580,20181201,3,6,1,52,18258
18581,20181201,3,6,1,53,16432
18582,20181201,3,6,1,54,5687
18583,20181201,3,6,1,56,79105
18584,20181201,3,6,1,57,9129
18585,20181201,3,6,1,60,58125
18586,20181201,3,6,1,61,4771
18587,20181201,3,6,1,62,5367
18588,20181201,3,6,1,63,7303
18589,20181201,3,6,1,65,720
18590,20181201,3,6,1,66,655
18591,20181201,3,6,1,67,324
18592,20181201,3,6,1,68,243
18593,20181201,3,6,1,69,72
18594,20181201,3,6,1,71,105
18595,20181201,3,6,1,72,1095
18596,20181201,3,6,1,73,432
18597,20181201,3,6,1,74,439
18598,20181201,3,6,1,76,3573
18599,20181201,3,6,1,77,858
18600,20181201,3,6,1,78,238
18601,20181201,3,6,1,80,935
18602,20181201,3,6,1,81,579
18603,20181201,3,6,1,82,58
18604,20181201,3,6,1,83,202
18605,20181201,3,6,1,84,174
18606,20181201,3,6,1,85,162
18607,20181201,3,6,1,87,810
18608,20181201,3,6,1,89,170
18609,20181201,3,6,1,90,261
18610,20181201,3,6,1,91,-209
18611,20181201,3,6,1,92,349
18612,20181201,3,6,1,94,11854
18613,20181201,3,6,1,96,9
18614,20181201,3,6,1,97,904
18615,20181201,3,6,1,99,45000
18616,20181201,3,6,1,101,365172
18617,20181201,3,7,1,4,543967
18618,20181201,3,7,1,6,695628
18619,20181201,3,7,1,7,20930
18620,20181201,3,7,1,8,13912
18621,20181201,3,7,1,13,101214
18622,20181201,3,7,1,14,68867
18623,20181201,3,7,1,15,133560
18624,20181201,3,7,1,18,17836
18625,20181201,3,7,1,19,56836
18626,20181201,3,7,1,20,16944
18627,20181201,3,7,1,21,76723
18628,20181201,3,7,1,22,15454
18629,20181201,3,7,1,23,6381
18630,20181201,3,7,1,24,30739
18631,20181201,3,7,1,28,25470
18632,20181201,3,7,1,29,267630
18633,20181201,3,7,1,31,65396
18634,20181201,3,7,1,32,42540
18635,20181201,3,7,1,33,36709
18636,20181201,3,7,1,34,45772
18637,20181201,3,7,1,35,189542
18638,20181201,3,7,1,37,151633
18639,20181201,3,7,1,38,48219
18640,20181201,3,7,1,39,72812
18641,20181201,3,7,1,40,37170
18642,20181201,3,7,1,43,440571
18643,20181201,3,7,1,46,481038
18644,20181201,3,7,1,60,12916
18645,20181201,3,7,1,61,1590
18646,20181201,3,7,1,62,927
18647,20181201,3,7,1,65,120
18648,20181201,3,7,1,66,109
18649,20181201,3,7,1,67,56
18650,20181201,3,7,1,68,42
18651,20181201,3,7,1,69,12
18652,20181201,3,7,1,71,18
18653,20181201,3,7,1,73,80
18654,20181201,3,7,1,74,310
18655,20181201,3,7,1,76,98
18656,20181201,3,7,1,77,176
18657,20181201,3,7,1,78,68
18658,20181201,3,7,1,80,214
18659,20181201,3,7,1,81,132
18660,20181201,3,7,1,82,13
18661,20181201,3,7,1,83,47
18662,20181201,3,7,1,84,41
18663,20181201,3,7,1,85,37
18664,20181201,3,7,1,87,180
18665,20181201,3,7,1,89,40
18666,20181201,3,7,1,90,61
18667,20181201,3,7,1,91,-49
18668,20181201,3,7,1,92,82
18669,20181201,3,7,1,94,19
18670,20181201,3,7,1,96,2
18671,20181201,3,7,1,100,27168
18672,20181201,4,1,1,60,59315
18673,20181201,4,1,1,61,6694
18674,20181201,4,1,1,62,3043
18675,20181201,4,1,1,65,428
18676,20181201,4,1,1,66,389
